1575875921169,16
1575875921169,16
1575875921185,16
1575875921185,16
1575875921199,149864
1575875921203,299624
1575875921203,391952
1575875921208,207432
1575875921212,783632
1575875921223,207432
1575875921234,714488
1575875921245,207432
1575875921264,714488
1575875921268,207432
1575875921284,714488
1575875921291,207432
1575875921306,714488
1575875921323,207432
1575875921330,714488
1575875921340,207432
1575875921353,714488
1575875921365,207432
1575875921378,714488
1575875921388,207432
1575875921402,714488
1575875921412,207360
1575875921427,714488
1575875921435,460800
1575875921451,714240
1575875921459,852480
1575875921475,967680
1575875921482,967680
1575875921501,967680
1575875921508,967680
1575875921520,967680
1575875921532,967680
1575875921543,967680
1575875921556,967680
1575875921569,967680
1575875921579,967680
1575875921593,967680
1575875921603,1082880
1575875921617,967680
1575875921627,1082880
1575875921640,967680
1575875921650,1082880
1575875921664,967680
1575875921674,1082880
1575875921689,967680
1575875921699,1082880
1575875921712,967680
1575875921722,1082880
1575875921736,967680
1575875921745,1059840
1575875921759,967680
1575875921770,1059840
1575875921783,1059840
1575875921794,1059840
1575875921809,1059840
1575875921818,1059840
1575875921832,1059840
1575875921841,1059840
1575875921855,1059840
1575875921866,1059840
1575875921878,1059840
1575875921889,1059840
1575875921903,1059840
1575875921913,1059840
1575875921926,1059840
1575875921937,1059840
1575875921951,1059840
1575875921961,1059840
1575875921975,1059840
1575875921985,1082880
1575875921999,1059840
1575875922013,1082880
1575875922022,1059840
1575875922032,1082880
1575875922050,1059840
1575875922057,1013760
1575875922071,1059840
1575875922081,1013760
1575875922095,1036800
1575875922105,1013760
1575875922119,1036800
1575875922128,1013760
1575875922141,1036800
1575875922153,1013760
1575875922166,1036800
1575875922176,1013760
1575875922190,1036800
1575875922200,1013760
1575875922214,1036800
1575875922225,1013760
1575875922238,1036800
1575875922248,1013760
1575875922261,1036800
1575875922272,1013760
1575875922285,1036800
1575875922296,1082880
1575875922309,1036800
1575875922318,1059840
1575875922334,1059840
1575875922344,1059840
1575875922357,1059840
1575875922367,1059840
1575875922382,1059840
1575875922390,1059840
1575875922404,1059840
1575875922415,1059840
1575875922428,1059840
1575875922439,1059840
1575875922453,1059840
1575875922463,1059840
1575875922477,1059840
1575875922486,1059840
1575875922499,1059840
1575875922510,1059840
1575875922527,1059840
1575875922535,1059840
1575875922549,1059840
1575875922558,1059840
1575875922572,1036800
1575875922582,1059840
1575875922597,1036800
1575875922607,1059840
1575875922619,1036800
1575875922631,1082880
1575875922644,1036800
1575875922653,1059840
1575875922668,1036800
1575875922680,1059840
1575875922693,1036800
1575875922702,1059840
1575875922714,1036800
1575875922726,1059840
1575875922740,1036800
1575875922749,1059840
1575875922762,1036800
1575875922774,1059840
1575875922787,1036800
1575875922798,1059840
1575875922810,1059840
1575875922822,1059840
1575875922834,1059840
1575875922846,1059840
1575875922858,1059840
1575875922869,1059840
1575875922881,1059840
1575875922893,1059840
1575875922907,1059840
1575875922917,1059840
1575875922930,1059840
1575875922941,1059840
1575875922954,1082880
1575875922965,1082880
1575875922979,1082880
1575875922989,1082880
1575875923005,1082880
1575875923012,1082880
1575875923025,1059840
1575875923036,1082880
1575875923050,1036800
1575875923060,1082880
1575875923074,1036800
1575875923084,1082880
1575875923096,1036800
1575875923108,1082880
1575875923122,1036800
1575875923131,1082880
1575875923147,1036800
1575875923156,1082880
1575875923169,1036800
1575875923179,1082880
1575875923194,1036800
1575875923204,1082880
1575875923220,1036800
1575875923227,1082880
1575875923241,1036800
1575875923251,1082880
1575875923266,1036800
1575875923275,1082880
1575875923289,1059840
1575875923300,1082880
1575875923313,1059840
1575875923323,1082880
1575875923337,1059840
1575875923347,1082880
1575875923360,1059840
1575875923370,1082880
1575875923384,1059840
1575875923395,1082880
1575875923408,1059840
1575875923419,1082880
1575875923435,1059840
1575875923442,1082880
1575875923455,1059840
1575875923466,1082880
1575875923481,1059840
1575875923491,1082880
1575875923502,1059840
1575875923518,1082880
1575875923527,1059840
1575875923545,1082880
1575875923552,1059840
1575875923563,1036800
1575875923575,1059840
1575875923588,990720
1575875923598,1036800
1575875923610,990720
1575875923623,1036800
1575875923636,990720
1575875923653,1036800
1575875923664,990720
1575875923669,1036800
1575875923685,990720
1575875923697,1013760
1575875923712,990720
1575875923723,1013760
1575875923733,990720
1575875923744,1013760
1575875923754,967680
1575875923767,1013760
1575875923777,967680
1575875923791,1013760
1575875923804,967680
