1575853085451,2
1575853085451,2
1575853085459,11528
1575853085461,23048
1575853085466,20167
1575853085469,2
1575853085469,2
1575853085479,20167
1575853085498,20167
1575853085510,59081
1575853085516,118121
1575853085526,20167
1575853085542,20167
1575853085552,118121
1575853085565,118121
1575853085576,20167
1575853085593,20167
1575853085599,118121
1575853085612,118121
1575853085628,20167
1575853085635,20167
1575853085651,118121
1575853085659,118121
1575853085673,20160
1575853085681,51840
1575853085698,118121
1575853085708,118121
1575853085724,92160
1575853085730,120960
1575853085743,121002
1575853085760,120960
1575853085766,120960
1575853085778,120960
1575853085790,129600
1575853085802,120960
1575853085815,120960
1575853085827,120960
1575853085840,120960
1575853085857,120960
1575853085861,120960
1575853085875,120960
1575853085886,120960
1575853085902,120960
1575853085910,120960
1575853085923,120960
1575853085938,120960
1575853085947,120960
1575853085957,120960
1575853085971,120960
1575853085981,120960
1575853085992,120960
1575853086007,132480
1575853086019,132480
1575853086029,120960
1575853086041,123840
1575853086053,132480
1575853086064,129600
1575853086077,123840
1575853086088,123840
1575853086101,129600
1575853086115,129600
1575853086125,123840
1575853086142,123840
1575853086147,129600
1575853086170,129600
1575853086171,123840
1575853086184,120960
1575853086197,129600
1575853086210,115200
1575853086221,120960
1575853086233,120960
1575853086251,115200
1575853086256,115200
1575853086274,120960
1575853086279,120960
1575853086290,112320
1575853086305,112320
1575853086318,120960
1575853086329,120960
1575853086339,112320
1575853086352,112320
1575853086364,120960
1575853086377,120960
1575853086389,112320
1575853086401,112320
1575853086419,120960
1575853086424,126720
1575853086435,112320
1575853086454,112320
1575853086458,112320
1575853086472,112320
1575853086484,112320
1575853086499,112320
1575853086507,112320
1575853086519,112320
1575853086531,129600
1575853086543,126720
1575853086554,112320
1575853086566,112320
1575853086592,126720
1575853086601,126720
1575853086604,112320
1575853086613,112320
1575853086626,97920
1575853086638,97920
1575853086651,112320
1575853086663,112320
1575853086675,97920
1575853086687,97920
1575853086701,132480
1575853086710,132480
1575853086722,97920
1575853086738,97920
1575853086747,132480
1575853086763,132480
1575853086768,97920
1575853086784,97920
1575853086795,132480
1575853086807,126720
1575853086818,97920
1575853086831,97920
1575853086841,126720
1575853086852,126720
1575853086869,106560
1575853086878,132480
1575853086891,126720
1575853086902,126720
1575853086914,129600
1575853086925,129600
1575853086937,126720
1575853086950,126720
1575853086961,129600
1575853086971,129600
1575853086986,126720
1575853086999,126720
1575853087009,129600
1575853087024,129600
1575853087034,126720
1575853087051,129600
1575853087057,129600
1575853087069,129600
1575853087080,129600
1575853087092,118080
1575853087103,129600
1575853087115,129600
1575853087128,118080
1575853087143,118080
1575853087154,129600
1575853087169,129600
1575853087178,118080
1575853087190,118080
1575853087202,129600
1575853087222,129600
1575853087222,118080
1575853087235,118080
1575853087250,129600
1575853087259,106560
1575853087271,118080
1575853087283,118080
1575853087296,106560
1575853087309,106560
1575853087319,118080
1575853087332,126720
1575853087347,106560
1575853087356,106560
1575853087368,126720
1575853087381,126720
1575853087393,106560
1575853087404,106560
1575853087414,126720
1575853087428,126720
1575853087439,106560
1575853087452,106560
1575853087463,129600
1575853087476,132480
1575853087487,106560
1575853087501,132480
1575853087509,132480
1575853087522,132480
1575853087536,132480
1575853087547,132480
1575853087557,132480
1575853087569,132480
1575853087583,132480
1575853087595,132480
1575853087606,132480
1575853087618,132480
1575853087631,132480
1575853087642,132480
1575853087652,132480
1575853087665,132480
1575853087677,132480
1575853087689,132480
1575853087701,132480
1575853087714,132480
1575853087725,132480
1575853087739,132480
1575853087749,132480
1575853087761,132480
1575853087780,132480
1575853087784,126720
1575853087797,132480
1575853087817,132480
1575853087820,115200
1575853087834,115200
1575853087844,132480
1575853087859,120960
1575853087869,115200
1575853087882,115200
1575853087892,120960
1575853087903,120960
1575853087917,115200
1575853087929,115200
1575853087941,120960
1575853087957,120960
1575853087964,115200
1575853087976,115200
1575853087988,120960
1575853088000,120960
1575853088012,115200
1575853088025,115200
1575853088039,120960
1575853088048,120960
1575853088061,135360
1575853088072,135360
1575853088084,120960
1575853088097,123840
1575853088108,135360
1575853088120,135360
1575853088131,123840
1575853088143,123840
1575853088154,132480
1575853088169,132480
1575853088188,123840
1575853088192,123840
1575853088204,132480
1575853088217,132480
1575853088226,109440
1575853088239,109440
1575853088251,132480
1575853088264,132480
1575853088277,109440
1575853088286,109440
1575853088300,132480
1575853088312,132480
1575853088323,109440
1575853088336,109440
1575853088350,132480
1575853088358,132480
1575853088377,109440
1575853088384,109440
1575853088396,132480
1575853088407,132480
1575853088419,109440
1575853088430,109440
1575853088442,132480
1575853088456,132480
1575853088466,120960
1575853088478,120960
1575853088489,132480
1575853088502,132480
1575853088517,120960
1575853088526,120960
1575853088538,132480
1575853088552,132480
1575853088561,120960
1575853088575,120960
1575853088587,132480
1575853088597,126720
1575853088610,120960
1575853088621,120960
1575853088637,126720
1575853088646,126720
1575853088658,126720
1575853088672,126720
1575853088682,126720
1575853088700,126720
1575853088705,126720
1575853088717,126720
1575853088729,126720
1575853088742,120960
1575853088754,126720
1575853088769,126720
1575853088779,120960
1575853088789,120960
1575853088799,129600
1575853088812,123840
1575853088824,120960
1575853088837,120960
1575853088849,123840
1575853088867,123840
1575853088873,120960
1575853088884,120960
1575853088896,123840
1575853088909,120960
1575853088920,120960
1575853088933,120960
1575853088944,120960
1575853088959,120960
1575853088968,120960
1575853088980,129600
1575853088992,120960
1575853089004,120960
1575853089016,129600
1575853089038,129600
1575853089039,120960
1575853089052,120960
1575853089064,135360
1575853089077,112320
1575853089087,120960
1575853089101,120960
1575853089118,112320
1575853089124,112320
1575853089137,120960
1575853089147,129600
1575853089160,112320
1575853089170,112320
1575853089182,129600
1575853089196,129600
1575853089207,112320
1575853089219,112320
1575853089236,129600
1575853089243,129600
1575853089254,112320
1575853089267,112320
1575853089280,126720
1575853089290,126720
1575853089303,112320
1575853089317,120960
1575853089327,126720
1575853089337,126720
1575853089351,120960
1575853089361,120960
1575853089378,126720
1575853089386,126720
1575853089398,126720
1575853089411,126720
1575853089426,126720
1575853089433,126720
1575853089447,126720
1575853089459,126720
1575853089473,126720
1575853089483,126720
1575853089500,126720
1575853089506,126720
1575853089517,126720
1575853089531,126720
1575853089541,118080
1575853089555,118080
1575853089566,126720
1575853089578,126720
1575853089589,118080
1575853089601,118080
1575853089612,126720
1575853089628,126720
1575853089638,118080
1575853089650,118080
1575853089660,126720
1575853089677,126720
1575853089685,118080
1575853089697,118080
1575853089710,126720
1575853089720,123840
1575853089736,118080
1575853089748,118080
1575853089757,123840
1575853089768,123840
1575853089781,129600
1575853089798,129600
1575853089804,123840
1575853089817,123840
1575853089829,129600
1575853089843,129600
1575853089852,123840
1575853089864,123840
1575853089880,129600
1575853089889,129600
1575853089900,123840
1575853089911,123840
1575853089927,129600
1575853089936,129600
1575853089947,123840
1575853089959,135360
1575853089971,126720
1575853089987,126720
1575853089995,135360
1575853090008,135360
1575853090020,126720
1575853090033,126720
1575853090048,135360
1575853090056,135360
1575853090067,126720
1575853090079,126720
1575853090091,123840
1575853090103,123840
1575853090116,126720
1575853090127,126720
1575853090138,123840
1575853090151,123840
1575853090162,126720
1575853090175,126720
1575853090187,123840
1575853090199,123840
1575853090211,132480
1575853090223,132480
1575853090237,123840
1575853090246,123840
